f, RPR, RBV, F_last, Recl_last
561.65,0.833075,1.36863,0.0522657,293408
561.359,0.831999,1.35769,0.0521428,296106
561.409,0.831358,1.35566,0.052054,297488
561.226,0.831703,1.35675,0.0521019,296741
561.028,0.831513,1.35452,0.0520461,297177
560.722,0.831251,1.35321,0.0519846,298016
560.249,0.830953,1.35047,0.0519212,299535
559.429,0.830503,1.34586,0.0518531,302044
558.498,0.82988,1.33999,0.0517664,306498
558.391,0.829185,1.33657,0.0516731,310104
557.999,0.829508,1.33815,0.0517167,308412
557.486,0.829017,1.33228,0.0516234,308770
556.86,0.829015,1.3363,0.0516166,310210
555.887,0.828854,1.33379,0.0515777,311593
556.186,0.828819,1.33478,0.0515332,314712
555.461,0.828839,1.33422,0.0515583,312949
555.183,0.828598,1.33274,0.0514866,313921
554.724,0.828499,1.33178,0.0514301,314782
553.884,0.828325,1.33006,0.0513366,316177
554.074,0.828149,1.32804,0.0512147,318704
553.506,0.828244,1.32914,0.0512817,317311
554.078,0.828193,1.32824,0.051244,317701
553.399,0.828229,1.32888,0.051271,317422
553.221,0.828364,1.32991,0.0512682,316683
552.898,0.828625,1.33214,0.0512685,315195
552.921,0.829191,1.33687,0.0513174,311795
552.754,0.828892,1.33436,0.0512915,313592
552.495,0.829216,1.3375,0.0513583,311038
552.267,0.829664,1.3417,0.0514783,307512
552.114,0.82997,1.34492,0.0515834,304543
552.108,0.830612,1.35088,0.0517996,299807
552.867,0.830518,1.35207,0.051883,296212
552.101,0.830602,1.35101,0.0518087,299411
552.079,0.830553,1.35055,0.0518388,299172
551.931,0.830059,1.34598,0.0521402,296788
551.778,0.82933,1.33904,0.0526065,293482
552.987,0.828321,1.33284,0.0528649,288672
551.763,0.82923,1.33842,0.0526319,293003
551.735,0.829108,1.33727,0.052682,292813
551.555,0.827879,1.32583,0.0531851,290917
551.756,0.826375,1.30908,0.0540249,289571
551.485,0.82737,1.32011,0.0534686,290459
551.664,0.826629,1.31468,0.0536517,288814
551.469,0.827205,1.31889,0.0535094,290091
551.438,0.827074,1.31751,0.0535622,289960
551.211,0.825758,1.3039,0.0540927,288648
555.622,0.823862,1.28949,0.0545224,282867
551.198,0.82566,1.30313,0.0541151,288343
551.172,0.825639,1.30283,0.054136,288188
551.123,0.825601,1.30236,0.0541669,287808
550.821,0.82521,1.29782,0.0544764,284043
559.255,0.825293,1.29948,0.0546063,276958
550.808,0.825213,1.29787,0.0544814,283766
550.781,0.825259,1.29829,0.054486,283482
550.594,0.825712,1.30256,0.0545322,280653
550.43,0.827591,1.31978,0.0542594,275999
550.264,0.828988,1.33434,0.0540946,273070
550.278,0.829315,1.3351,0.0538554,278332
550.186,0.829147,1.33464,0.0539804,275568
550.073,0.829437,1.33652,0.0537204,279606
549.942,0.830836,1.34994,0.053152,283911
549.832,0.833987,1.38086,0.052273,285042
549.698,0.836289,1.40308,0.0511954,294465
549.662,0.838082,1.42096,0.0505219,300664
549.617,0.838397,1.42439,0.0506197,298478
549.576,0.838414,1.42393,0.0508459,296028
